indicator_id,project_name,task_name,indicator_name,year,target_value,source_sheet,source_excel_row
ind_19a7eba533,2. 공동연구센터,1-4. 첨단바이오,15. 미래전략산업 학생연구원(석사) 참여자 수,2025,14,2026,251
ind_19a7eba533,2. 공동연구센터,1-4. 첨단바이오,15. 미래전략산업 학생연구원(석사) 참여자 수,2026,15,2026,251
ind_19a7eba533,2. 공동연구센터,1-4. 첨단바이오,15. 미래전략산업 학생연구원(석사) 참여자 수,2027,16,2026,251
ind_19a7eba533,2. 공동연구센터,1-4. 첨단바이오,15. 미래전략산업 학생연구원(석사) 참여자 수,2028,17,2026,251
ind_19a7eba533,2. 공동연구센터,1-4. 첨단바이오,15. 미래전략산업 학생연구원(석사) 참여자 수,2029,18,2026,251
ind_9dee3e7d10,2. 공동연구센터,1-4. 첨단바이오,16. 미래전략산업 학생연구원(박사) 참여자 수,2025,2,2026,252
ind_9dee3e7d10,2. 공동연구센터,1-4. 첨단바이오,16. 미래전략산업 학생연구원(박사) 참여자 수,2026,2,2026,252
ind_9dee3e7d10,2. 공동연구센터,1-4. 첨단바이오,16. 미래전략산업 학생연구원(박사) 참여자 수,2027,3,2026,252
ind_9dee3e7d10,2. 공동연구센터,1-4. 첨단바이오,16. 미래전략산업 학생연구원(박사) 참여자 수,2028,4,2026,252
ind_9dee3e7d10,2. 공동연구센터,1-4. 첨단바이오,16. 미래전략산업 학생연구원(박사) 참여자 수,2029,5,2026,252
ind_d8d0e48f0f,2. 공동연구센터,AI첨단제조,02. 특허 출원 건수,2025,0,2026,254
ind_d8d0e48f0f,2. 공동연구센터,AI첨단제조,02. 특허 출원 건수,2026,2,2026,254
ind_d8d0e48f0f,2. 공동연구센터,AI첨단제조,02. 특허 출원 건수,2027,3,2026,254
ind_d8d0e48f0f,2. 공동연구센터,AI첨단제조,02. 특허 출원 건수,2028,3,2026,254
ind_d8d0e48f0f,2. 공동연구센터,AI첨단제조,02. 특허 출원 건수,2029,4,2026,254
ind_bcb03d5d52,2. 공동연구센터,AI첨단제조,03. 국내 특허 등록 건수,2025,0,2026,255
ind_bcb03d5d52,2. 공동연구센터,AI첨단제조,03. 국내 특허 등록 건수,2026,0,2026,255
ind_bcb03d5d52,2. 공동연구센터,AI첨단제조,03. 국내 특허 등록 건수,2027,2,2026,255
ind_bcb03d5d52,2. 공동연구센터,AI첨단제조,03. 국내 특허 등록 건수,2028,3,2026,255
ind_bcb03d5d52,2. 공동연구센터,AI첨단제조,03. 국내 특허 등록 건수,2029,4,2026,255
ind_948f2caa9c,2. 공동연구센터,AI첨단제조,04. 해외 특허 등록 건수,2025,0,2026,256
ind_948f2caa9c,2. 공동연구센터,AI첨단제조,04. 해외 특허 등록 건수,2026,0,2026,256
ind_948f2caa9c,2. 공동연구센터,AI첨단제조,04. 해외 특허 등록 건수,2027,0,2026,256
ind_948f2caa9c,2. 공동연구센터,AI첨단제조,04. 해외 특허 등록 건수,2028,1,2026,256
ind_948f2caa9c,2. 공동연구센터,AI첨단제조,04. 해외 특허 등록 건수,2029,2,2026,256
ind_da7e78b857,2. 공동연구센터,AI첨단제조,05. (SCI(E)급) 논문 게재 건수,2025,0,2026,257
ind_da7e78b857,2. 공동연구센터,AI첨단제조,05. (SCI(E)급) 논문 게재 건수,2026,2,2026,257
ind_da7e78b857,2. 공동연구센터,AI첨단제조,05. (SCI(E)급) 논문 게재 건수,2027,3,2026,257
ind_da7e78b857,2. 공동연구센터,AI첨단제조,05. (SCI(E)급) 논문 게재 건수,2028,4,2026,257
ind_da7e78b857,2. 공동연구센터,AI첨단제조,05. (SCI(E)급) 논문 게재 건수,2029,4,2026,257
ind_53f3f2ba8a,2. 공동연구센터,AI첨단제조,06. (KCI급) 논문 게재 건수,2025,3,2026,258
ind_53f3f2ba8a,2. 공동연구센터,AI첨단제조,06. (KCI급) 논문 게재 건수,2026,4,2026,258
ind_53f3f2ba8a,2. 공동연구센터,AI첨단제조,06. (KCI급) 논문 게재 건수,2027,7,2026,258
ind_53f3f2ba8a,2. 공동연구센터,AI첨단제조,06. (KCI급) 논문 게재 건수,2028,8,2026,258
ind_53f3f2ba8a,2. 공동연구센터,AI첨단제조,06. (KCI급) 논문 게재 건수,2029,10,2026,258
ind_408d09275b,2. 공동연구센터,AI첨단제조,07. 기타 지식재산권 등록 건수(디자인권·상표권·실용신안 등),2025,0,2026,259
ind_408d09275b,2. 공동연구센터,AI첨단제조,07. 기타 지식재산권 등록 건수(디자인권·상표권·실용신안 등),2026,0,2026,259
ind_408d09275b,2. 공동연구센터,AI첨단제조,07. 기타 지식재산권 등록 건수(디자인권·상표권·실용신안 등),2027,0,2026,259
ind_408d09275b,2. 공동연구센터,AI첨단제조,07. 기타 지식재산권 등록 건수(디자인권·상표권·실용신안 등),2028,0,2026,259
ind_408d09275b,2. 공동연구센터,AI첨단제조,07. 기타 지식재산권 등록 건수(디자인권·상표권·실용신안 등),2029,0,2026,259
ind_78ea149040,2. 공동연구센터,AI첨단제조,08. 지산학연 공동연구를 통해 창출한 기술이전 수익,2025,0,2026,260
ind_78ea149040,2. 공동연구센터,AI첨단제조,08. 지산학연 공동연구를 통해 창출한 기술이전 수익,2026,15000,2026,260
ind_78ea149040,2. 공동연구센터,AI첨단제조,08. 지산학연 공동연구를 통해 창출한 기술이전 수익,2027,30000,2026,260
ind_78ea149040,2. 공동연구센터,AI첨단제조,08. 지산학연 공동연구를 통해 창출한 기술이전 수익,2028,30000,2026,260
ind_78ea149040,2. 공동연구센터,AI첨단제조,08. 지산학연 공동연구를 통해 창출한 기술이전 수익,2029,35000,2026,260
ind_fd3cdd933b,2. 공동연구센터,AI첨단제조,09. 지산학연 공동연구를 통해 창출한 기술이전 건수,2025,0,2026,261
ind_fd3cdd933b,2. 공동연구센터,AI첨단제조,09. 지산학연 공동연구를 통해 창출한 기술이전 건수,2026,3,2026,261
ind_fd3cdd933b,2. 공동연구센터,AI첨단제조,09. 지산학연 공동연구를 통해 창출한 기술이전 건수,2027,4,2026,261
ind_fd3cdd933b,2. 공동연구센터,AI첨단제조,09. 지산학연 공동연구를 통해 창출한 기술이전 건수,2028,5,2026,261
ind_fd3cdd933b,2. 공동연구센터,AI첨단제조,09. 지산학연 공동연구를 통해 창출한 기술이전 건수,2029,6,2026,261
ind_8bf52dbf2d,2. 공동연구센터,AI첨단제조,(신규) 대학 전임교원 수(2. 2. 2. 공동연구센터 참여 교원),2025,5,2026,262
ind_8bf52dbf2d,2. 공동연구센터,AI첨단제조,(신규) 대학 전임교원 수(2. 2. 2. 공동연구센터 참여 교원),2026,5,2026,262
ind_8bf52dbf2d,2. 공동연구센터,AI첨단제조,(신규) 대학 전임교원 수(2. 2. 2. 공동연구센터 참여 교원),2027,5,2026,262
ind_8bf52dbf2d,2. 공동연구센터,AI첨단제조,(신규) 대학 전임교원 수(2. 2. 2. 공동연구센터 참여 교원),2028,6,2026,262
ind_8bf52dbf2d,2. 공동연구센터,AI첨단제조,(신규) 대학 전임교원 수(2. 2. 2. 공동연구센터 참여 교원),2029,6,2026,262
ind_6ec076dcef,2. 공동연구센터,AI첨단제조,11. 1억 이상 연구과제 수주 건수,2025,2,2026,264
ind_6ec076dcef,2. 공동연구센터,AI첨단제조,11. 1억 이상 연구과제 수주 건수,2026,2,2026,264
ind_6ec076dcef,2. 공동연구센터,AI첨단제조,11. 1억 이상 연구과제 수주 건수,2027,2,2026,264
ind_6ec076dcef,2. 공동연구센터,AI첨단제조,11. 1억 이상 연구과제 수주 건수,2028,2,2026,264
ind_6ec076dcef,2. 공동연구센터,AI첨단제조,11. 1억 이상 연구과제 수주 건수,2029,3,2026,264
ind_1be8f7dca8,2. 공동연구센터,AI첨단제조,12. 1억 미만 연구과제 수주 건수,2025,3,2026,265
ind_1be8f7dca8,2. 공동연구센터,AI첨단제조,12. 1억 미만 연구과제 수주 건수,2026,4,2026,265
ind_1be8f7dca8,2. 공동연구센터,AI첨단제조,12. 1억 미만 연구과제 수주 건수,2027,5,2026,265
ind_1be8f7dca8,2. 공동연구센터,AI첨단제조,12. 1억 미만 연구과제 수주 건수,2028,5,2026,265
ind_1be8f7dca8,2. 공동연구센터,AI첨단제조,12. 1억 미만 연구과제 수주 건수,2029,5,2026,265
ind_409ed4a36a,2. 공동연구센터,AI첨단제조,14. 미래전략산업 학생연구원(학부) 참여자 수,2025,5,2026,267
ind_409ed4a36a,2. 공동연구센터,AI첨단제조,14. 미래전략산업 학생연구원(학부) 참여자 수,2026,6,2026,267
ind_409ed4a36a,2. 공동연구센터,AI첨단제조,14. 미래전략산업 학생연구원(학부) 참여자 수,2027,7,2026,267
ind_409ed4a36a,2. 공동연구센터,AI첨단제조,14. 미래전략산업 학생연구원(학부) 참여자 수,2028,8,2026,267
ind_409ed4a36a,2. 공동연구센터,AI첨단제조,14. 미래전략산업 학생연구원(학부) 참여자 수,2029,9,2026,267
ind_37112e96d7,2. 공동연구센터,AI첨단제조,15. 미래전략산업 학생연구원(석사) 참여자 수,2025,3,2026,268
ind_37112e96d7,2. 공동연구센터,AI첨단제조,15. 미래전략산업 학생연구원(석사) 참여자 수,2026,4,2026,268
ind_37112e96d7,2. 공동연구센터,AI첨단제조,15. 미래전략산업 학생연구원(석사) 참여자 수,2027,6,2026,268
ind_37112e96d7,2. 공동연구센터,AI첨단제조,15. 미래전략산업 학생연구원(석사) 참여자 수,2028,8,2026,268
ind_37112e96d7,2. 공동연구센터,AI첨단제조,15. 미래전략산업 학생연구원(석사) 참여자 수,2029,8,2026,268
ind_e2caef8896,2. 공동연구센터,AI첨단제조,16. 미래전략산업 학생연구원(박사) 참여자 수,2025,0,2026,269
ind_e2caef8896,2. 공동연구센터,AI첨단제조,16. 미래전략산업 학생연구원(박사) 참여자 수,2026,3,2026,269
ind_e2caef8896,2. 공동연구센터,AI첨단제조,16. 미래전략산업 학생연구원(박사) 참여자 수,2027,4,2026,269
ind_e2caef8896,2. 공동연구센터,AI첨단제조,16. 미래전략산업 학생연구원(박사) 참여자 수,2028,5,2026,269
ind_e2caef8896,2. 공동연구센터,AI첨단제조,16. 미래전략산업 학생연구원(박사) 참여자 수,2029,5,2026,269
ind_1f2f7d1fcb,2. 공동연구센터,AI모빌리티,01. 공동연구센터 운영 실적,2025,51,2026,270
ind_1f2f7d1fcb,2. 공동연구센터,AI모빌리티,01. 공동연구센터 운영 실적,2026,53,2026,270
ind_1f2f7d1fcb,2. 공동연구센터,AI모빌리티,01. 공동연구센터 운영 실적,2027,55,2026,270
ind_1f2f7d1fcb,2. 공동연구센터,AI모빌리티,01. 공동연구센터 운영 실적,2028,57,2026,270
ind_1f2f7d1fcb,2. 공동연구센터,AI모빌리티,01. 공동연구센터 운영 실적,2029,59,2026,270
ind_fbabb7187d,2. 공동연구센터,AI모빌리티,02. 공용장비 확산 지수,2025,38,2026,274
ind_fbabb7187d,2. 공동연구센터,AI모빌리티,02. 공용장비 확산 지수,2026,42,2026,274
ind_fbabb7187d,2. 공동연구센터,AI모빌리티,02. 공용장비 확산 지수,2027,47,2026,274
ind_fbabb7187d,2. 공동연구센터,AI모빌리티,02. 공용장비 확산 지수,2028,54,2026,274
ind_fbabb7187d,2. 공동연구센터,AI모빌리티,02. 공용장비 확산 지수,2029,62,2026,274
ind_e1865f78cb,2. 공동연구센터,AI모빌리티,03. 지산학연 협력 협의체 운영 지수,2025,15,2026,278
ind_e1865f78cb,2. 공동연구센터,AI모빌리티,03. 지산학연 협력 협의체 운영 지수,2026,16,2026,278
ind_e1865f78cb,2. 공동연구센터,AI모빌리티,03. 지산학연 협력 협의체 운영 지수,2027,17,2026,278
ind_e1865f78cb,2. 공동연구센터,AI모빌리티,03. 지산학연 협력 협의체 운영 지수,2028,18,2026,278
ind_e1865f78cb,2. 공동연구센터,AI모빌리티,03. 지산학연 협력 협의체 운영 지수,2029,19,2026,278
ind_bc5f187296,2. 공동연구센터,첨단바이오,01. 애로기술지도 건수,2025,10,2026,281
ind_bc5f187296,2. 공동연구센터,첨단바이오,01. 애로기술지도 건수,2026,12,2026,281
ind_bc5f187296,2. 공동연구센터,첨단바이오,01. 애로기술지도 건수,2027,14,2026,281
ind_bc5f187296,2. 공동연구센터,첨단바이오,01. 애로기술지도 건수,2028,16,2026,281
ind_bc5f187296,2. 공동연구센터,첨단바이오,01. 애로기술지도 건수,2029,18,2026,281
ind_33756a47fc,2. 공동연구센터,첨단바이오,02. 시제품제작지원 건수,2025,2,2026,282
ind_33756a47fc,2. 공동연구센터,첨단바이오,02. 시제품제작지원 건수,2026,2.4,2026,282
ind_33756a47fc,2. 공동연구센터,첨단바이오,02. 시제품제작지원 건수,2027,2.8,2026,282
ind_33756a47fc,2. 공동연구센터,첨단바이오,02. 시제품제작지원 건수,2028,3.2,2026,282
ind_33756a47fc,2. 공동연구센터,첨단바이오,02. 시제품제작지원 건수,2029,3.6,2026,282
ind_0e1dcefda8,2. 공동연구센터,이차전지,01. 애로기술지도 건수,2025,12,2026,283
ind_0e1dcefda8,2. 공동연구센터,이차전지,01. 애로기술지도 건수,2026,14,2026,283
ind_0e1dcefda8,2. 공동연구센터,이차전지,01. 애로기술지도 건수,2027,16,2026,283
ind_0e1dcefda8,2. 공동연구센터,이차전지,01. 애로기술지도 건수,2028,18,2026,283
ind_0e1dcefda8,2. 공동연구센터,이차전지,01. 애로기술지도 건수,2029,20,2026,283
ind_1bce423f44,2. 공동연구센터,이차전지,02. 시제품제작지원 건수,2025,3,2026,284
ind_1bce423f44,2. 공동연구센터,이차전지,02. 시제품제작지원 건수,2026,4,2026,284
ind_1bce423f44,2. 공동연구센터,이차전지,02. 시제품제작지원 건수,2027,4,2026,284
ind_1bce423f44,2. 공동연구센터,이차전지,02. 시제품제작지원 건수,2028,5,2026,284
ind_1bce423f44,2. 공동연구센터,이차전지,02. 시제품제작지원 건수,2029,5,2026,284
ind_926222d498,2. 공동연구센터,반도체,01. 애로기술지도 건수,2025,6,2026,285
ind_926222d498,2. 공동연구센터,반도체,01. 애로기술지도 건수,2026,7,2026,285
ind_926222d498,2. 공동연구센터,반도체,01. 애로기술지도 건수,2027,8,2026,285
ind_926222d498,2. 공동연구센터,반도체,01. 애로기술지도 건수,2028,9,2026,285
ind_926222d498,2. 공동연구센터,반도체,01. 애로기술지도 건수,2029,10,2026,285
ind_2863691797,2. 공동연구센터,반도체,02. 시제품제작지원 건수,2025,2.4,2026,286
ind_2863691797,2. 공동연구센터,반도체,02. 시제품제작지원 건수,2026,2.8,2026,286
ind_2863691797,2. 공동연구센터,반도체,02. 시제품제작지원 건수,2027,3.2,2026,286
ind_2863691797,2. 공동연구센터,반도체,02. 시제품제작지원 건수,2028,3.6,2026,286
ind_2863691797,2. 공동연구센터,반도체,02. 시제품제작지원 건수,2029,4,2026,286
ind_a45aabad04,2. 공동연구센터,AI첨단제조,01. 공동연구센터 운영 실적,2025,5,2026,287
ind_a45aabad04,2. 공동연구센터,AI첨단제조,01. 공동연구센터 운영 실적,2026,6,2026,287
ind_a45aabad04,2. 공동연구센터,AI첨단제조,01. 공동연구센터 운영 실적,2027,7,2026,287
ind_a45aabad04,2. 공동연구센터,AI첨단제조,01. 공동연구센터 운영 실적,2028,8,2026,287
ind_a45aabad04,2. 공동연구센터,AI첨단제조,01. 공동연구센터 운영 실적,2029,9,2026,287
ind_e10845a474,2. 공동연구센터,AI첨단제조,02. 공용장비 확산 지수,2025,6,2026,291
ind_e10845a474,2. 공동연구센터,AI첨단제조,02. 공용장비 확산 지수,2026,8,2026,291
ind_e10845a474,2. 공동연구센터,AI첨단제조,02. 공용장비 확산 지수,2027,10,2026,291
ind_e10845a474,2. 공동연구센터,AI첨단제조,02. 공용장비 확산 지수,2028,12,2026,291
ind_e10845a474,2. 공동연구센터,AI첨단제조,02. 공용장비 확산 지수,2029,14,2026,291
ind_c0b858f0bd,2. 공동연구센터,AI첨단제조,03. 지산학연 협력 협의체 운영 지수,2025,3,2026,295
ind_c0b858f0bd,2. 공동연구센터,AI첨단제조,03. 지산학연 협력 협의체 운영 지수,2026,4,2026,295
ind_c0b858f0bd,2. 공동연구센터,AI첨단제조,03. 지산학연 협력 협의체 운영 지수,2027,4,2026,295
ind_c0b858f0bd,2. 공동연구센터,AI첨단제조,03. 지산학연 협력 협의체 운영 지수,2028,4,2026,295
ind_c0b858f0bd,2. 공동연구센터,AI첨단제조,03. 지산학연 협력 협의체 운영 지수,2029,5,2026,295
ind_0f6b577be5,2.1. 창업지원센터,창업지원센터,02. 지역 학생·교원 창업기업 수,2025,3,2026,299
ind_0f6b577be5,2.1. 창업지원센터,창업지원센터,02. 지역 학생·교원 창업기업 수,2026,3,2026,299
ind_0f6b577be5,2.1. 창업지원센터,창업지원센터,02. 지역 학생·교원 창업기업 수,2027,3,2026,299
ind_0f6b577be5,2.1. 창업지원센터,창업지원센터,02. 지역 학생·교원 창업기업 수,2028,3,2026,299
ind_0f6b577be5,2.1. 창업지원센터,창업지원센터,02. 지역 학생·교원 창업기업 수,2029,4,2026,299
ind_d878abb4f0,2.1. 창업지원센터,창업지원센터,03. 지역 학생·교원 창업기업의 연간 매출액 총계,2025,32200,2026,300
ind_d878abb4f0,2.1. 창업지원센터,창업지원센터,03. 지역 학생·교원 창업기업의 연간 매출액 총계,2026,35400,2026,300
ind_d878abb4f0,2.1. 창업지원센터,창업지원센터,03. 지역 학생·교원 창업기업의 연간 매출액 총계,2027,39100,2026,300
ind_d878abb4f0,2.1. 창업지원센터,창업지원센터,03. 지역 학생·교원 창업기업의 연간 매출액 총계,2028,42400,2026,300
ind_d878abb4f0,2.1. 창업지원센터,창업지원센터,03. 지역 학생·교원 창업기업의 연간 매출액 총계,2029,45000,2026,300
ind_795d68efdf,2.1. 창업지원센터,창업지원센터,01. 창업 프로그램 운영 건수,2025,9,2026,301
ind_795d68efdf,2.1. 창업지원센터,창업지원센터,01. 창업 프로그램 운영 건수,2026,9,2026,301
ind_795d68efdf,2.1. 창업지원센터,창업지원센터,01. 창업 프로그램 운영 건수,2027,9,2026,301
ind_795d68efdf,2.1. 창업지원센터,창업지원센터,01. 창업 프로그램 운영 건수,2028,10,2026,301
ind_795d68efdf,2.1. 창업지원센터,창업지원센터,01. 창업 프로그램 운영 건수,2029,10,2026,301
ind_3bd62e1184,2.1. 창업지원센터,창업지원센터,02. 창업 강좌 이수자 수,2025,1014,2026,302
ind_3bd62e1184,2.1. 창업지원센터,창업지원센터,02. 창업 강좌 이수자 수,2026,1064,2026,302
ind_3bd62e1184,2.1. 창업지원센터,창업지원센터,02. 창업 강좌 이수자 수,2027,1114,2026,302
ind_3bd62e1184,2.1. 창업지원센터,창업지원센터,02. 창업 강좌 이수자 수,2028,1164,2026,302
ind_3bd62e1184,2.1. 창업지원센터,창업지원센터,02. 창업 강좌 이수자 수,2029,1214,2026,302
ind_241fa5ec3e,2.2. 방사광가속기,4세대 방사광 가속기,02. 방사광가속기 연구 관련 학생연구원(학부) 참여자 수,2025,2,2026,304
ind_241fa5ec3e,2.2. 방사광가속기,4세대 방사광 가속기,02. 방사광가속기 연구 관련 학생연구원(학부) 참여자 수,2026,2,2026,304
ind_241fa5ec3e,2.2. 방사광가속기,4세대 방사광 가속기,02. 방사광가속기 연구 관련 학생연구원(학부) 참여자 수,2027,2,2026,304
ind_241fa5ec3e,2.2. 방사광가속기,4세대 방사광 가속기,02. 방사광가속기 연구 관련 학생연구원(학부) 참여자 수,2028,2,2026,304
ind_241fa5ec3e,2.2. 방사광가속기,4세대 방사광 가속기,02. 방사광가속기 연구 관련 학생연구원(학부) 참여자 수,2029,2,2026,304
ind_05375f333e,2.2. 방사광가속기,4세대 방사광 가속기,03. 방사광가속기 연구 관련 학생연구원(석사) 참여자 수,2025,1,2026,305
ind_05375f333e,2.2. 방사광가속기,4세대 방사광 가속기,03. 방사광가속기 연구 관련 학생연구원(석사) 참여자 수,2026,1,2026,305
ind_05375f333e,2.2. 방사광가속기,4세대 방사광 가속기,03. 방사광가속기 연구 관련 학생연구원(석사) 참여자 수,2027,1,2026,305
ind_05375f333e,2.2. 방사광가속기,4세대 방사광 가속기,03. 방사광가속기 연구 관련 학생연구원(석사) 참여자 수,2028,1,2026,305
ind_05375f333e,2.2. 방사광가속기,4세대 방사광 가속기,03. 방사광가속기 연구 관련 학생연구원(석사) 참여자 수,2029,1,2026,305
ind_56cf674201,2.2. 방사광가속기,4세대 방사광 가속기,04. 방사광가속기 연구 관련 학생연구원(박사) 참여자 수,2025,1,2026,306
ind_56cf674201,2.2. 방사광가속기,4세대 방사광 가속기,04. 방사광가속기 연구 관련 학생연구원(박사) 참여자 수,2026,1,2026,306
ind_56cf674201,2.2. 방사광가속기,4세대 방사광 가속기,04. 방사광가속기 연구 관련 학생연구원(박사) 참여자 수,2027,1,2026,306
ind_56cf674201,2.2. 방사광가속기,4세대 방사광 가속기,04. 방사광가속기 연구 관련 학생연구원(박사) 참여자 수,2028,1,2026,306
ind_56cf674201,2.2. 방사광가속기,4세대 방사광 가속기,04. 방사광가속기 연구 관련 학생연구원(박사) 참여자 수,2029,1,2026,306
ind_0f06500385,2.2. 방사광가속기,4세대 방사광 가속기,05. 방사광가속기 관련 석사학위 취득자 수,2025,0,2026,307
ind_0f06500385,2.2. 방사광가속기,4세대 방사광 가속기,05. 방사광가속기 관련 석사학위 취득자 수,2026,2,2026,307
ind_0f06500385,2.2. 방사광가속기,4세대 방사광 가속기,05. 방사광가속기 관련 석사학위 취득자 수,2027,3,2026,307
ind_0f06500385,2.2. 방사광가속기,4세대 방사광 가속기,05. 방사광가속기 관련 석사학위 취득자 수,2028,3,2026,307
ind_0f06500385,2.2. 방사광가속기,4세대 방사광 가속기,05. 방사광가속기 관련 석사학위 취득자 수,2029,3,2026,307
ind_a9076a4900,2.2. 방사광가속기,4세대 방사광 가속기,06. 방사광가속기 관련 박사학위 취득자 수,2025,0,2026,308
ind_a9076a4900,2.2. 방사광가속기,4세대 방사광 가속기,06. 방사광가속기 관련 박사학위 취득자 수,2026,0,2026,308
ind_a9076a4900,2.2. 방사광가속기,4세대 방사광 가속기,06. 방사광가속기 관련 박사학위 취득자 수,2027,1,2026,308
ind_a9076a4900,2.2. 방사광가속기,4세대 방사광 가속기,06. 방사광가속기 관련 박사학위 취득자 수,2028,1,2026,308
ind_a9076a4900,2.2. 방사광가속기,4세대 방사광 가속기,06. 방사광가속기 관련 박사학위 취득자 수,2029,1,2026,308
ind_a204adeab7,2.2. 방사광가속기,4세대 방사광 가속기,01. 방사광가속기 교과목 운영 건수 증가율,2025,0,2026,309
ind_a204adeab7,2.2. 방사광가속기,4세대 방사광 가속기,01. 방사광가속기 교과목 운영 건수 증가율,2026,40,2026,309
ind_a204adeab7,2.2. 방사광가속기,4세대 방사광 가속기,01. 방사광가속기 교과목 운영 건수 증가율,2027,60,2026,309
ind_a204adeab7,2.2. 방사광가속기,4세대 방사광 가속기,01. 방사광가속기 교과목 운영 건수 증가율,2028,80,2026,309
ind_a204adeab7,2.2. 방사광가속기,4세대 방사광 가속기,01. 방사광가속기 교과목 운영 건수 증가율,2029,100,2026,309
ind_9a6500e4e4,2.2. 방사광가속기,4세대 방사광 가속기,방사광가속기 교과목 운영(개설) 건수,2025,0,2026,310
ind_0ab48663a6,2.2. 방사광가속기,4세대 방사광 가속기,02. 방사광가속기 연구논문 건수 증가율,2025,0,2026,311
ind_0ab48663a6,2.2. 방사광가속기,4세대 방사광 가속기,02. 방사광가속기 연구논문 건수 증가율,2026,30,2026,311
ind_0ab48663a6,2.2. 방사광가속기,4세대 방사광 가속기,02. 방사광가속기 연구논문 건수 증가율,2027,100,2026,311
ind_0ab48663a6,2.2. 방사광가속기,4세대 방사광 가속기,02. 방사광가속기 연구논문 건수 증가율,2028,130,2026,311
ind_0ab48663a6,2.2. 방사광가속기,4세대 방사광 가속기,02. 방사광가속기 연구논문 건수 증가율,2029,200,2026,311
ind_08e42dae0c,2.2. 방사광가속기,4세대 방사광 가속기,03. 방사광가속기 분야 산업체 재직자 교육 증가율,2025,0,2026,314
ind_08e42dae0c,2.2. 방사광가속기,4세대 방사광 가속기,03. 방사광가속기 분야 산업체 재직자 교육 증가율,2026,50,2026,314
ind_08e42dae0c,2.2. 방사광가속기,4세대 방사광 가속기,03. 방사광가속기 분야 산업체 재직자 교육 증가율,2027,100,2026,314
ind_08e42dae0c,2.2. 방사광가속기,4세대 방사광 가속기,03. 방사광가속기 분야 산업체 재직자 교육 증가율,2028,150,2026,314
ind_08e42dae0c,2.2. 방사광가속기,4세대 방사광 가속기,03. 방사광가속기 분야 산업체 재직자 교육 증가율,2029,200,2026,314
ind_8fc0a101fa,3. 평생교육,평생직업교육체계 활성화,02. 고등교육기관 재적자 중 성인 학습자(만 30세 이상)의 수,2025,1063,2026,318
ind_8fc0a101fa,3. 평생교육,평생직업교육체계 활성화,02. 고등교육기관 재적자 중 성인 학습자(만 30세 이상)의 수,2026,1113,2026,318
ind_8fc0a101fa,3. 평생교육,평생직업교육체계 활성화,02. 고등교육기관 재적자 중 성인 학습자(만 30세 이상)의 수,2027,1163,2026,318
ind_8fc0a101fa,3. 평생교육,평생직업교육체계 활성화,02. 고등교육기관 재적자 중 성인 학습자(만 30세 이상)의 수,2028,1213,2026,318
ind_8fc0a101fa,3. 평생교육,평생직업교육체계 활성화,02. 고등교육기관 재적자 중 성인 학습자(만 30세 이상)의 수,2029,1263,2026,318
ind_6497eb38a9,3. 평생교육,평생직업교육체계 활성화,(신규) 고등교육기관 재적자 수,2025,0,2026,319
ind_6497eb38a9,3. 평생교육,평생직업교육체계 활성화,(신규) 고등교육기관 재적자 수,2026,11814,2026,319
ind_6497eb38a9,3. 평생교육,평생직업교육체계 활성화,(신규) 고등교육기관 재적자 수,2027,11964,2026,319
ind_6497eb38a9,3. 평생교육,평생직업교육체계 활성화,(신규) 고등교육기관 재적자 수,2028,12114,2026,319
ind_6497eb38a9,3. 평생교육,평생직업교육체계 활성화,(신규) 고등교육기관 재적자 수,2029,12264,2026,319
ind_751912f4fd,3. 평생교육,평생직업교육체계 활성화,04. 성인 학습자 평생직업교육 학위과정 이수자 수,2025,375,2026,321
ind_751912f4fd,3. 평생교육,평생직업교육체계 활성화,04. 성인 학습자 평생직업교육 학위과정 이수자 수,2026,380,2026,321
ind_751912f4fd,3. 평생교육,평생직업교육체계 활성화,04. 성인 학습자 평생직업교육 학위과정 이수자 수,2027,385,2026,321
ind_751912f4fd,3. 평생교육,평생직업교육체계 활성화,04. 성인 학습자 평생직업교육 학위과정 이수자 수,2028,390,2026,321
ind_751912f4fd,3. 평생교육,평생직업교육체계 활성화,04. 성인 학습자 평생직업교육 학위과정 이수자 수,2029,395,2026,321
ind_4a3f11c4f0,3. 평생교육,평생직업교육체계 활성화,05. 성인 학습자 평생직업교육 비학위과정 이수자 수,2025,454,2026,322
ind_4a3f11c4f0,3. 평생교육,평생직업교육체계 활성화,05. 성인 학습자 평생직업교육 비학위과정 이수자 수,2026,575,2026,322
ind_4a3f11c4f0,3. 평생교육,평생직업교육체계 활성화,05. 성인 학습자 평생직업교육 비학위과정 이수자 수,2027,632,2026,322
ind_4a3f11c4f0,3. 평생교육,평생직업교육체계 활성화,05. 성인 학습자 평생직업교육 비학위과정 이수자 수,2028,706,2026,322
ind_4a3f11c4f0,3. 평생교육,평생직업교육체계 활성화,05. 성인 학습자 평생직업교육 비학위과정 이수자 수,2029,808,2026,322
ind_1f40834d05,3. 평생교육,평생직업교육체계 활성화,06. 성인 학습자 평생직업교육 학습자 수,2025,829,2026,323
ind_1f40834d05,3. 평생교육,평생직업교육체계 활성화,06. 성인 학습자 평생직업교육 학습자 수,2026,955,2026,323
ind_1f40834d05,3. 평생교육,평생직업교육체계 활성화,06. 성인 학습자 평생직업교육 학습자 수,2027,1017,2026,323
